track_id,title,artist_name,release,year,key,key_confidence,time_signature,time_signature_confidence,mode,mode_confidence,end_of_fade_in,start_of_fade_out,energy,duration,danceability,song_hottnesss,tempo,loudness,top100
TRMCOIF12903CFCCAC,Hosanna,Andrew Peterson,Resurrection Letters Volume 2,2008,2,0.658,5,0.696,1,0.743,0.405,234.214,0,250.30485,0,0.614642799,139.954,-7.412,no
TRMCODI128F4281F76,Skit 6 (Blink 182 / 008811237929),Blink-182,The Mark_ Tom And Travis Show (The Enema Strikes Back),0,9,0,4,0,1,0,0,16.561,0,16.56118,0,nan,109.492,-15.885,no
TRMCOZA128F9304B91,Learning To Dance (Jazz),Gregg Karukas,You'll Know Its Me,0,8,0.481,4,0.482,1,0.593,0,270.077,0,283.92444,0,0.265861049,92.002,-10.498,no
TRMCOZX12903D00796,Part Of Me,Solarstone Ft. Elizabeth Fields,Part Of Me,2008,2,0.195,4,0.324,1,0.442,2.873,596.898,0,607.86893,0,nan,137.965,-7.204,no
TRMCOJM12903CB75D1,Come Back (Radio Edit),Chicane,Come Back,0,2,0.263,4,0.301,1,0.461,0,208.695,0,217.88689,0,0.517148973,85.278,-6.05,no
TRMCOLG128F427F2E0,Gloria,The Malibooz,Living Water (A Surfer's Mass),0,5,0.801,4,0,1,0.676,0.183,153.066,0,162.87302,0,nan,78.834,-13.425,no
TRMCOIP128F9313A77,Il Tempo Di Morire,Tony,X Factor Compilation,0,11,1,4,0.713,1,0.85,0.136,282.285,0,287.37261,0,nan,109.982,-4.611,no
TRMCOBQ128F93112A2,X Encima De Todo,Second Silence,Inmisericorde,0,4,0.357,3,0.479,0,0.312,0,180.03,0,184.94649,0,0,238.95,-4.472,no
TRMCOMD128F42144C5,Baby You're All I Want,Blackstreet,Level II,2003,6,0.434,5,0.453,0,0.668,0,227.416,0,235.91138,0,0.323112121,75.126,-5.004,no
TRMCOCT128F92EFCDD,The Art of Fashion,Moskwa TV,The Art of Fashion,1987,7,0.804,4,0.296,1,0.767,0,361.535,0,367.51628,0,nan,140.28,-5.706,no
TRMCXNM128F9335492,ŒËQue Tal Los Examenes?,Soziedad Alkoholika,Diversiones....,0,7,0.194,4,0,1,0.352,2.537,180.662,0,180.6624,0,0.419125893,211.399,-5.987,no
TRMCXRL128F92E2C09,Can You Hear It Now,Al Kooper,50/50,0,4,0.744,4,0,0,0.296,0,195.46,0,205.71383,0,nan,150.74,-10.461,no
TRMCXRK128F4236E19,I'll Be Back,Joshua Rifkin,Forever Changing: The Golden Age Of Elektra Records 1963-1973,2007,4,0.564,1,0,1,0.441,0.38,95.115,0,99.97016,0,nan,51.06,-18.793,no
TRMCXZR12903CBEBE9,There Is A Call,Robbie Seay Band,Miracle (Deluxe Edition),0,4,0.629,4,0.63,1,0.487,2.653,310.329,0,329.03791,0,0.518340538,126.044,-5.928,no
TRMCXFE128F1480A4F,Gone With The Night (LP Version),Patrice Rushen,Now,0,8,0.304,4,0.95,0,0.209,0.183,266.675,0,280.78975,0,0.212045405,136.884,-8.003,no
TRMCXIZ12903CB0B64,Tender Love,The Norman Luboff Choir,Songs Of The South,1957,1,0.517,4,0.031,1,0.481,0.386,113.557,0,121.52118,0,nan,121.965,-35.217,no
TRMCXFE128F92F7136,Angel Song,Silence 4,Ao Vivo no Coliseu dos Recreios,1998,7,0.885,4,0.566,1,0.856,0,339.847,0,346.14812,0,nan,106.352,-9.668,no
TRMCXHB128F42652A4,It's My Life,B Angie B,Bust It Legends Vol. 1,0,7,0.636,3,1,1,0.56,0,263.088,0,276.08771,0,nan,113.206,-4.328,no
TRMCXVY128F4296DDC,Shallow Dreams featuring Rusty Crates,JustMe,One Man's Trash,0,10,1,4,0,1,0.852,0.061,236.687,0,252.36853,0,0.199402452,166.909,-8.597,no
TRMCXWP128F146F851,Dan Word Ik Klein (2005 Digital Remaster),Andre Hazes,Kerstfeest Voor Ons,1992,0,0.66,4,0.519,1,0.628,0.386,216.062,0,230.89587,0,nan,151.786,-5.257,no
TRMCXYH128F933C9FE,The Force,Solitaire,The Force,0,11,0.771,4,0,0,0.526,0.092,289.332,0,296.69832,0,nan,130.24,-3.775,no
TRMCXJB128F933AA2A,Times Goes By,Active Sight,Now Get Up & Trance_ Vol. 2,0,11,0.967,1,0,0,0.516,0,390.502,0,398.18404,0,nan,137.889,-8.974,no
TRMCXEI128F1459190,Blackjack And Me,Climax Blues Band,Collection 77-83,1980,2,0.508,1,0,1,0.429,0.305,233.134,0,248.45016,0,0,151.207,-12.351,no
TRMCXTX128F930498C,Unearthly Kingdom,IMMORTAL,All Shall Fall,2009,4,0.163,4,0.961,0,0.15,0.212,482.963,0,510.56281,0,0.649026325,100.017,-6.126,no
TRMCXJD128F92C6D0E,Paint & Picture,Jonezetta,Cruel To Be Young,2008,8,0.784,4,0.312,1,0.662,0.107,171.758,0,180.45342,0,0.613889524,124.023,-7.082,no
TRMCXNB128F92D13E1,Wedding Bells,Gene Simmons,Haunted House:The Complete Gene Simmons on Hi Records,0,3,0.119,4,0.193,1,0.6,0.148,125.237,0,135.23546,0,nan,136.992,-13.577,no
TRMCXUO128F42B53D7,"I Totally Miss You (12"" Mix)",Bad Boys Blue,Queen Of Hearts,0,9,0.15,4,0.03,1,0.136,0,345.095,0,352.65261,0,0,127.863,-8.968,no
TRMCXGF128F425434A,No Coward Soldier,The Jackson Southernaires,Live And Anointed,0,2,0.612,4,0.842,1,0.478,0.218,375.223,0,385.72363,0,nan,117.418,-16.411,no
TRMCXEL128F4296C92,Big City Lights (Album Version),Black Stone Cherry,Hell And High Water,2007,5,0.427,4,1,0,0.481,0,250.189,0,261.79873,0,0.830677061,116.108,-6.603,no
TRMCXVR12903CE64F5,Hydra's Laugh,Mannheim Steamroller_ Spencer Nilsen,Day Parts-Party 2,0,3,0.488,4,1,1,0.591,0.328,292.374,0,305.73669,0,nan,105.053,-13.438,no
TRMCXNI128F425081E,I try,Activa,I Try,0,10,0.19,4,0.313,1,0.195,0.311,435.693,0,445.07383,0,nan,127.985,-5.729,no
TRMCXOS128F92F13B6,Someone To Watch Over Me (Album Version),The Manhattan Transfer,35th Anniversary: Great American Songbook,0,7,0.767,7,0.934,1,0.602,0.207,164.27,0,171.07546,0,0.382666978,77.272,-18.443,no
TRMCXHF12903CF20DE,Y hoy tu no estas (Cancion por bulerias),Maria Carrasco,Sonando Despierta,0,11,0.407,4,0.572,1,0.478,0.798,231.84,0,237.68771,0,0.237541761,69.825,-7.172,no
TRMCXWJ128F422F003,Move It,Karaoke - Ameritz,Karaoke - 1950's Vol.2,0,5,0.003,4,0,0,0.182,0.473,174.585,0,184.18893,0,nan,148.008,-11.822,no
TRMCXIT128F4292510,Close Friends,Adema,Adema,2001,6,0.081,4,0.636,1,0.369,0,191.379,0,204.06812,0,0.794235995,107.484,-5.454,no
TRMCXYM12903CCBA27,I Just Thought Youd Like To Know (Digitally Remastered),Johnny Cash,Mi Love Collection,0,3,0.755,4,0,1,0.628,0.271,135.059,0,141.7922,0,0.565997031,138.842,-13.243,no
TRMCXME128F4248810,No Name,Karen Young,Words On The Wind,0,4,1,4,0.889,1,0.787,0.291,243.049,0,251.97669,0,nan,98.978,-12.837,no
TRMCXPJ128F92EDE2C,Empty Calm,The Number Twelve Looks Like You,Put on Your Rosey Red Glasses,2003,11,0.119,3,0.791,0,0.563,0,161.588,0,166.05995,0,0.544750913,142.915,-12.934,no
TRMCXQC128F426AD27,Christmas Through Your Eyes,Gloria Estefan,Greatest Hits,1992,2,0.589,4,0.48,1,0.748,3.094,280.636,0,294.97424,0,nan,148.136,-11.145,no
TRMCXIK128F4239293,Soul Train (Album Version),Van Dyke Parks,The Clang of the Yankee Reaper,0,5,0.887,4,0.958,1,0.612,0.211,186.561,0,189.93587,0,0.212045405,123.053,-11.771,no
TRMCXFL128F9338C8F,Summer Deviation,The Nihilists,Summer Deviation,2003,11,0.035,4,0.371,0,0.306,0,209.624,0,217.02485,0,nan,175.043,-2.455,no
TRMCXMH12903CA7621,Sun Shining Dub,Prince Allah,Man of My Word - Roots and Culture,0,0,0.367,4,0,1,0.434,0.479,185.748,0,192.05179,0,0,156.508,-10.219,no
TRMCXET12903CBDB6A,Theme From The Simpsons,FourPlay String Quartet,Catgut Ya' Tongue?,1998,4,0.204,1,0,0,0.364,0.235,68.348,0,71.13098,0,nan,186.598,-10.894,no
TRMCXLC128F4289721,Guns And Butter,OC,Smoke And Mirrors,2005,8,0.534,4,0.741,1,0.541,0.252,219.225,0,222.1971,0,0,167.933,-8.105,no
TRMCXRY128F93099A1,Mr Eliminator,Dick Dale and his Del-Tones,Summer Surf,0,7,0.398,4,0,0,0.458,0.127,105.767,0,113.99791,0,0.553778846,171.469,-16.34,no
TRMCXTL128F92F62D2,Open House at 18b,Jade Leary,And Come the Sirens,0,0,0.563,4,0.261,1,0.557,0,186.178,0,217.99138,0,nan,92.406,-8.806,no
TRMCXDC128F4281E2C,Death on Friday,The Adolescents,OC Confidential,2005,0,0.02,4,0.055,0,0.375,0.073,185.562,0,194.01098,0,0.565451012,88.982,-4.226,no
TRMCXSO12903CE94DA,Un Lugar En El Cielo,Chayito Valdez,Corridos Famosos,0,5,0.289,3,1,0,0.411,0.232,146.199,0,150.20363,0,nan,100.967,-13.052,no
TRMCXGI128F428B9A5,She Called Me Kansas,Aaron Lines,Living Out Loud,2003,7,0.464,4,0.326,1,0.701,2.949,211.458,0,219.402,0,0.265861049,101.059,-7.456,no
TRMCXVQ128F1459ED3,Mussorgsky/Gortchakov : Pictures at an Exhibition : 5. Ballet of the Unhatched Chickens,Kurt Masur,Mussorgsky/Gortchakov : Pictures at an Exhibition & Prokofiev : Classical Symphony,0,0,0.559,1,0,1,0.461,0.223,74.699,0,81.89342,0,nan,158.435,-32.276,no
TRMCXQH128F14928AA,Theme From Midnight Cowboy (LP Version),Young-Holt Unlimited,Mellow Dreamin',1970,2,0.294,1,0,0,0.437,0.151,282.564,0,288.67873,0,nan,68.032,-11.513,no
TRMCXJP128F428B113,Microphone,Bombshell Rocks,Street Art Gallery,1998,7,0.14,3,0.597,1,0.355,0.531,107.833,0,107.83302,0,0.386477291,104.971,-4.864,no
TRMCXFQ128F148B66F,Celebracion! (Album Version),Men_ Women & Children,Men_ Women & Children,0,4,0.277,4,0.71,0,0.267,0,211.603,0,214.22975,0,0.513213954,136.951,-3.291,no
TRMCXSX12903CC987A,I Need A&.,Fully Loaded,Fully Loaded,0,4,0.728,4,1,0,0.47,0,163.701,0,174.18404,0,nan,108.092,-7.571,no
TRMCXSV128F9349EF4,Android Origin,RareForm,Android Origin,0,7,0.159,4,0.21,1,0.379,2.293,383.733,0,396.82567,0,nan,87.5,-3.278,no
TRMCKBO128F1480158,Night Train (Album Version),Duane Eddy,The Biggest Twang Of Them All,0,10,0.666,4,0,1,0.54,0.496,187.112,0,193.43628,0,0.274702235,114.445,-11.257,no
TRMCKNG128F934F767,Memories (OG Mix),Konceptual Dominance,Savage Intelligence,2000,1,0.089,3,0.725,0,0.44,0.363,198.478,0,211.22567,0,nan,105.282,-11.402,no
TRMCKZI128F933D69F,One Way Street,Miquel Brown,One Hundred Percent Miquel Brown,0,5,0.479,4,0.999,0,0.424,0,572.517,0,586.23955,0,nan,138.139,-10.807,no
TRMCKOA12903CFF861,Strictly Jive,Chick Webb And His Orchestra,Big Band Sound,1990,9,0.352,3,1,1,0.498,0,196.743,0,204.43383,0,nan,167.786,-10.489,no
TRMCKEK128F92E8CFA,Smile (Digital Soundboy Remix),Lily Allen,Smile,2006,7,0.621,4,0.908,0,0.478,0,279.51,0,299.85914,0,0.478726288,88.957,-2.961,no
TRMCKZX128F147C35E,Three Times (Album Version),Tara Angell,Come Down,0,0,0.027,5,0.688,1,0.353,0,206.333,0,234.50077,0,nan,116.394,-13.419,no
TRMCKFD128F1473A46,Fine Line (LP Version),The Cars,Door To Door,1987,9,0.739,4,0.575,0,0.657,0,297.976,0,323.18649,0,0.400039657,128.066,-14.679,no
TRMCKKZ128F93450DC,Nightliner,Fabulous Disaster,Panty Raid!,0,11,0.568,1,0,1,0.504,0.119,81.043,0,88.76363,0,0.419281725,94.445,-3.302,no
TRMCKOD128F14622DF,Recruiting Soldiers (Version),Peter Tosh,Mystic Man,1979,11,0.495,4,0,0,0.432,0,295.753,0,311.562,0,nan,135.496,-10.191,no
TRMCKHN128F4268852,Tatnuck Hill,Higher Ground,Black and White - Faded and Torn,2001,2,1,1,0,1,0.898,0.415,185.562,0,193.59302,0,nan,136.012,-11.873,no
TRMCKRA128F9334F3E,Closer,Blessid Union Of Souls,Close To The Edge,2005,9,0.612,4,0.813,1,0.6,0.352,223.893,0,227.76118,0,nan,101.962,-6.087,no
TRMCKBY128F92C825D,Gathered To The Fray,Bruce Rowland,Return to Snowy River Part II,0,9,0.891,4,0,1,0.688,0.158,76.405,0,80.3522,0,0,71.999,-13.515,no
TRMCKGO128F9323537,Put Some 80ies In It,Sandra,Back To Life,2009,0,0.528,4,0.13,1,0.46,0.322,198.815,0,202.9971,0,0.327736683,130.019,-4.666,no
TRMCKCF128F931DBD4,I Wanna Dancer,Faze Action,I Wanna Dancer,2009,2,0.279,4,1,1,0.497,2.502,374.085,0,380.23791,0,nan,120.981,-6.547,no
TRMCKMP128F42673B0,Keep On Drinkin',Blind Willie Mctell & The Regal Country Blues,Blind Willie McTell & The Regal Country Blues,0,7,0.642,1,0,1,0.573,0.398,183.432,0,190.09261,0,nan,104.087,-14.93,no
TRMCKKX128F422028A,Dandelion Clock,Medwyn Goodall,Leo,1993,8,0.118,4,0.596,1,0.268,10.455,438.724,0,452.96281,0,0,129.718,-20.136,no
TRMCKPQ128F92F66F4,Nobody Knows You,Admiral Freebee,Wild Dreams Of New Beginnings,2006,11,0.541,4,0,0,0.79,0.305,230.4,0,236.90404,0,0.459724988,42.797,-14.75,no
TRMCKUC12903CDFE9C,New Orleans Hop Scop Blues,Bessie Smith,New Orleans / Louisiana Music,1998,0,0.607,5,0.608,1,0.673,0,96.694,0,99.89179,0,nan,75.241,-12.312,no
TRMCKRR128F4244361,Skyway,Tullycraft,The Singles,1995,9,0.748,1,0,1,0.501,2.206,99.027,0,105.50812,0,0.428702263,186.219,-7.722,no
TRMCKDQ128F149E218,Got To Move On,Kate Ryan,Different,2002,11,0.575,4,0.416,0,0.534,0.409,221.362,0,230.94812,0,0.454192988,130.023,-6.549,no
TRMCKGC128C719672C,Love-Less,Paul Weller,Heliocentric,2000,0,0.899,4,0.755,0,0.743,2.519,312.216,0,322.53342,0,nan,93.637,-8.243,no
TRMCKEY12903CF627B,Teen Beat (Digitally Remastered),Sandy Nelson,Rock 'n' Roll Drive In - 75 Original Recordings,0,9,0.572,1,0,1,0.498,0.171,139.476,0,145.44934,0,nan,189.904,-15.237,no
TRMCKST128E0791D50,Bond Street,Burt Bacharach,Reach Out,1967,2,0.274,1,0,0,0.34,0,117.499,0,126.37995,0,0.407901717,207.172,-10.599,no
TRMCKHH128F42BA029,Army of Me,Bjí_rk,Army of Me - EP,1995,8,0.561,4,0,0,0.431,0.398,230.51,0,234.23955,0,nan,86.05,-6.671,no
TRMCKQR12903C9E59D,Burn To Burn (Album Version),Static-X,Machine,2001,9,0.453,5,1,1,0.313,2.142,252.029,0,257.69751,0,0.622757041,93.36,-2.285,no
TRMCKLJ128F146FE78,Vista,Bruce Mitchell,Dancing On The Edge,0,2,0.553,4,1,0,0.499,3.587,344.091,0,355.5522,0,0.265861049,114.66,-18.51,no
TRMCKRE128F933ADC7,Pago La Noche,Emmanuel Horvilleur,Mordisco,2007,11,0.102,4,0.295,0,0.337,0.312,154.773,0,157.83138,0,0.454042766,134.052,-5.463,no
TRMCKZP12903CBD1E7,Your Smiling Face (LP Version),Dakota Moon,Dakota Moon,0,10,0.671,4,0.788,0,0.583,0.183,171.021,0,187.03628,0,0,91.946,-7.286,no
TRMCKHW128F930AED2,Wired Angles,Modaji,Pre-sets,1999,5,0.521,3,0.928,0,0.555,0,554.231,0,560.06485,0,nan,83.126,-7.426,no
TRMCKNU128F9330421,Pantera En Libertad,Monica Naranjo,Stage,1997,2,0.645,3,0.862,0,0.619,2.316,217.844,0,229.17179,0,nan,87.508,-5.305,no
TRMCKKB128F4277BB8,Monotone (Instrumental),Blenderhead,Figureheads On The ForeFront Of Pop Culture,0,11,0.352,4,0.838,0,0.505,0.328,244.616,0,254.69342,0,nan,90.466,-7.269,no
TRMCKJC128F149BBA3,Aishuno Midnight  [24bit digital remastering],Akina Nakamori,POSSIBILITY,0,0,0.456,4,0.773,0,0.547,2.351,239.369,0,249.88689,0,nan,145.659,-10.385,no
TRMCKJF128F92D70BA,Stay Low (Exclusive),Lil Jon_ Lil Scrappy_ DJ Drama,Gangsta Grillz 9,0,11,0.202,4,1,0,0.2,0,246.178,0,246.17751,0,nan,102.995,-11.562,no
TRMCKJP128F93325A4,Kozel,Oren Ambarchi,Strewth! An Abstract Electronic Compilation from Australia & New Zealand,2002,3,0.568,7,0.74,1,0.615,0.282,365.923,0,365.92281,0,0.215080319,78.671,-17.872,no
TRMCKFW128F92EC21C,North Sea Storm (Live),Amon Amarth,The Avenger (Bonus Edition),0,4,0.453,4,0.347,0,0.357,0,312.293,0,312.29342,0,0.450762242,141.964,-5.949,no
TRMCKHQ128F92F4ADE,Johnny Ace Medley,Johnny Copeland,Voices Of Americana: Johnny Copeland,0,5,0.25,3,1,1,0.414,0.148,229.105,0,235.33669,0,nan,95.773,-16.363,no
TRMCKSK128F14825F0,Storytelling,Funeral For A Friend,Casually Dressed And Deep In Conversation,2003,11,0.37,4,0.811,1,0.436,0,203.726,0,214.54322,0,0.650224171,92.109,-4.752,no
TRMCKMR12903CDFEE3,Mister Keep You Hand Off My Sister,The Rattles,The Greatest Hits,0,11,0.699,1,0.63,0,0.657,0.206,180.082,0,193.69751,0,nan,90.519,-6.89,no
TRMCKDU128F428893A,If It Fits,Sharkey,Sharkey's Machine,2004,5,0.041,4,0.754,1,0.53,0.162,257.678,0,260.38812,0,0.215080319,101.073,-5.656,no
TRMCKVK128F92EF362,Heavenly Blue,Diego Hostettler,Instant Reality,0,1,0.166,1,0.712,1,0.157,0.113,305.609,0,316.00281,0,nan,77.346,-10.099,no
TRMCKKX128F429AB4C,Tweedle Dee Tweedle Dum,Middle Of The Road,Middle Of The Road,1992,3,0.666,4,0.898,1,0.582,0.566,187.321,0,196.23138,0,nan,112.108,-6.978,no
TRMCKSM128F9342E34,In My Dreams,Loudness,Hurricane Eyes,0,11,0.727,4,0.858,0,0.728,0.241,251.623,0,275.04281,0,0.47212112,155.814,-12.271,no
TRMCKTG12903CEEF9B,When The Train Comes Along,Reverend Gary Davis,Demons & Angels: The Ultimate Collection_ Part 3,0,9,0.982,4,0.499,1,0.75,0.06,267.877,0,279.84934,0,nan,110.345,-13.924,no
TRMCKLG12903CCAD44,Le trou du diable - La merci Dieu,Eric Champion,Accordí©on diatonique,0,0,0.564,3,1,0,0.473,0.107,180.094,0,182.64771,0,nan,131.357,-7.442,no
TRMCKAA128F9300BCC,None Shall Pass - Accapella,Aesop Rock,None Shall Pass - Instrumentals And Accapellas,0,11,0.787,1,0.141,1,0.531,16.805,206.559,0,247.61424,0,0.327736683,115.499,-10.831,no
TRMCKJY128F9346A21,Anonymous Star - Sphinxmusic,Alexander V. Mogilco,Hurricane Healing Vol.9,0,2,0.776,3,0.499,1,0.758,0.954,406.848,0,419.83955,0,nan,131.825,-11.305,no
TRMCKJN128F93261FB,She's Hooked,Soulive / Reggie Watts,Break Out,2005,2,0.57,4,0,1,0.629,0,222.749,0,241.57995,0,0.435584854,96.076,-6.738,no
TRMCYEZ128F931FA8D,Mermaids,Tegan Northwood,Self-Raising Flower,0,3,0.415,4,0.595,1,0.461,24.921,400.846,0,468.45342,0,0.20966551,129.656,-18.285,no
TRMCYZR128F421FA4C,Mystic Powers Of Dub,Mad Professor & Lee Perry,Dub Take The Voodoo Out Of Reggae,0,0,0.178,4,0.261,1,0.404,0.183,237.122,0,246.43873,0,0.505025446,157.712,-12.843,no
TRMCYQL128F428CBE5,Old,Uphill Battle,Uphill Battle,2002,4,0.436,1,0,0,0.27,0.113,167.23,0,179.1473,0,0.418567103,128.044,-6.25,no
TRMCYCA12903C9953C,Short Note,Wendy Matthews,The Essential,2004,4,0.575,1,1,1,0.534,0.311,224.351,0,242.05016,0,0,102.83,-12.104,no
TRMCYBM128F934C3B0,Once Sent From The Golden Hall (Live),Amon Amarth,Once Sent From The Golden Hall (Bonus Edition),0,6,0.86,4,0.463,0,0.694,0,254.781,0,268.2771,0,0.474054831,98.333,-6.424,no
TRMCYUC128F146F214,Minha Vida,Os Travessos,Adivinha,0,9,0.518,4,0.144,1,0.27,2.45,273.636,0,281.91302,0,0,143.017,-9.723,no
TRMCYKF128F931BFC0,Breathless  (LP Version),All-4-One,All-4-One,1994,0,0.018,4,0.853,0,0.333,0.162,273.421,0,288.62649,0,0.542316569,98.12,-9.279,no
TRMCYXA128F93374C1,Answer To Me,The Waxwings,Let's Make Our Descent,2004,4,1,1,0,1,0.815,0,206.896,0,215.61424,0,nan,128.138,-10.51,no
TRMCYXM128F426C167,Pray For Rain (Album Version),Across Five Aprils,Life Underwater,2008,6,0.475,4,0.998,0,0.528,2.148,199.343,0,218.72281,0,nan,155.132,-4.037,no
TRMCYHH128F42899AB,Grande valse brillante_ Op. 34_ No. 1 in A-Flat,Evgeny Kissin,Volume 1_ Chopin:  Recorded at Carnegie Hall,0,8,0.845,4,0.539,1,0.775,4.992,286.261,0,298.9971,0,0.405115722,95.446,-24.087,no
TRMCYTP128F9335323,Show Stopper,Peaches,I Feel Cream,0,5,0.07,4,0.702,0,0.371,0.176,134.609,0,134.60853,0,0.778118878,133.101,-5.556,no
TRMCYQJ128F426EAEC,Takin' It To The Streets,The Doobie Brothers,Rockin' Down The Highway: The Wildlife Concert,1976,0,0.85,1,1,1,0.59,0,273.316,0,282.77506,0,0.660344383,97.531,-6.929,no
TRMCYWE12903CDFA99,Sweet Home Alabama [live],Lynyrd Skynyrd,God & Guns [Special Edition],0,6,0.745,4,0.736,1,0.801,0,374.375,0,385.09669,0,0.568588922,101.465,-5.276,no
TRMCYKQ128F148DED0,Modern Day Moses,Kendall Payne,Jordan's Sister,2001,8,0.944,4,0.731,1,0.804,0.345,318.822,0,337.24036,0,0.518759898,106.811,-9.121,no
TRMCYAN128F145A210,Azar,Clí£,LusoQualquerCoisa,1996,7,0.01,5,1,1,0.299,0.403,256.29,0,262.71302,0,nan,79.004,-7.007,no
TRMCYMG128F42788BF,Juno,Life Without Buildings,Live At the Annandale Hotel,2000,2,0.209,4,0.472,1,0.355,0,325.746,0,325.74649,0,0.542237825,142.435,-8.819,no
TRMCYAU128F9340179,Time Is The Enemy,Jonas Hellborg,Time is the Enemy,0,9,0.34,3,0.865,1,0.284,0,405.566,0,413.90975,0,nan,99.701,-7.835,no
TRMCYOC128F147B791,Storm [Featuring Edan and Mr. Lif] (Album Version),Cut Chemist,The Audience's Listening,2006,1,0.806,4,1,1,0.456,2.49,208.875,0,208.87465,0,0.738525605,108.708,-4.975,no
TRMCYXS128F9339AFB,Watch My Back,Fagget Fairys,Feed The Horse (Bonus Version),2009,6,0.595,4,0.552,0,0.42,0.229,226.191,0,229.04118,0,0.466304831,167.982,-5.324,no
TRMCYQF12903CE7AE1,Numb (Album Version),Envy On The Coast,LOWCOUNTRY,2010,7,0.806,4,0.803,1,0.572,0.113,243.995,0,248.08444,0,nan,135.952,-3.524,no
TRMCYMS128F14628A6,Friday,Daniel Bedingfield,Gotta Get Thru This,2002,10,0.284,4,0.751,0,0.368,0.073,203.947,0,208.1171,0,nan,155.05,-4.074,no
TRMCYFF128F428545E,Don't Wonder Why,The Main Ingredient,A Quiet Storm,1971,0,0.566,4,0,1,0.693,0.305,289.419,0,300.7473,0,0.265861049,147.933,-13.27,no
TRMCYKO128F42B1543,So Fine,The Fiestas,Doo -Wop Shop,1988,3,0.058,4,0.45,1,0.508,0.229,128.064,0,142.28853,0,0.652108939,70.852,-10.474,no
TRMCYAV128F427CD16,Yor-Yor,Sevara Nazarkhan,Yol Bolsin,2003,2,0.03,4,0.481,1,0.408,1.03,248.169,0,255.26812,0,0.547952942,89.983,-11.791,no
TRMCYUZ128F428CD65,Let's Go To War,Brutal Truth,Sounds of the Animal Kingdom / Kill Trend Suicide,1996,2,0.59,3,0.144,1,0.323,0.363,83.702,0,87.74485,0,0.447135796,112.922,-3.356,no
TRMCYLT128F423C0A4,Up And Running,Vangelis,Vangelis Blade Runner - Trilogy,2007,1,0.763,3,0.785,1,0.741,0,170.806,0,188.65587,0,0.669413098,141.122,-12.249,no
TRMCYWR128F4287B6A,Livin' Time / Life: Movement 1,Lifesavas,Spirit In Stone - Instrumentals,0,0,0.085,4,0.733,0,0.137,0.125,242.387,0,247.37914,0,0.355285536,92.09,-7.608,no
TRMCYRA12903D05D61,I Try To Tell You (markymix),Haberdashery,I Try To Tell You,0,0,0.724,4,0,1,0.608,0.253,388.377,0,398.8371,0,nan,126.945,-6.216,no
TRMCYVN128E0792ABE,The Jackal,Ronny Jordan / Dana Bryant,The Quiet Revolution,1993,2,0.702,4,0.544,1,0.609,0.088,408.909,0,421.53751,0,0.661445223,94.992,-10.768,no
TRMCYPR12903D11538,Tal Vez,Boikot,Los Ojos De La Calle,1990,7,0.059,4,0.214,1,0.494,0.363,168.983,0,174.18404,0,0.215080319,104.978,-11.345,no
TRMCYWU12903CD98FC,Behind Our Eyes,Karine Polwart,This Earthly Spell (Expanded Edition),2008,7,0.727,4,0.317,0,0.774,0,279.174,0,289.74975,0,0.452015083,117.904,-9.579,no
TRMCYKU128F427E7BD,Shave 'Em Dry II,Lucille Bogan,Shave 'Em Dry: The Best Of Lucille Bogan,2004,7,0.17,1,0,0,0.179,2.287,200.04,0,203.85914,0,0.423567095,135.786,-12.534,no
TRMCYRZ128F932B72E,Vicious Circle [John Dahlback Dub],Julien Jabre,Vicious Circle EP,0,11,0.773,3,1,0,0.544,0,499.435,0,499.43465,0,nan,84.666,-5.135,no
TRMCYBX12903CEA876,Tennessee Pusher,Old Crow Medicine Show,Tennessee Pusher,2008,4,0.82,4,0.158,0,0.649,0.09,319.959,0,325.53751,0,0.714865792,131.21,-10.34,no
TRMCYEK128F4297986,Mar Gaya Ni,Didar Sandhu,Mar Giya Ni Attar Kure,1978,6,0.496,3,0.522,1,0.464,1.541,133.497,0,141.06077,0,nan,224.208,-12.153,no
TRMCYQN12903D15D65,Time Tunnel,Ceephax,Megalift,2007,1,0.306,4,0.767,1,0.3,0.072,344.189,0,353.59302,0,0,166.025,-8.154,no
TRMCYSF128F9344CC7,Busted,Nerf Herder,American Cheese,2002,0,0.772,1,0.592,1,0.802,0.218,138.527,0,138.52689,0,0.468997788,190.158,-4.133,no
TRMCYSQ128F425C645,Charity Begins At Home,10cc,Meanwhile,1992,0,0.47,1,0.892,1,0.511,0,283.777,0,294.16444,0,0.375984302,83.558,-10.367,no
TRMCYVK12903CCF3F4,RosenríŸd,Diskjokke,Moshi Moshi Electro Compilation 2,2010,10,0.082,4,0.613,1,0.397,2.577,293.013,0,435.04281,0,0.592213231,223.979,-8.551,no
TRMCYHL128F14628F3,El Rey De La Pachacha,Orishas,Emigrante,2002,7,0.692,4,0.45,0,0.479,0.109,221.484,0,225.04444,0,nan,98.797,-7.018,no
TRMCYVW128F428A86E,Better Way,The Ataris,Blue Skies_ Broken Hearts...Next 12 Exits,1999,0,0.788,1,0,1,0.691,0.061,113.418,0,123.8722,0,0.563755208,195.625,-5.274,no
TRMCYWW128F42606C5,The Old Man,Rick Cua,You're My Road,0,10,0.29,4,0.646,0,0.423,0.23,238.991,0,254.35383,0,nan,123.867,-9.424,no
